0.1	1.37236	3.6791	1.37236	3.6791	1.21585	0.606121	2.43892
0.1141631	1.37236	3.6791	1.37236	3.6791	1.2195458	0.6286867	2.3663195
0.1283262	1.37236	3.6791	1.37236	3.6791	1.2273911	0.6699787	2.2485616
0.1424893	1.37236	3.6791	1.37236	3.6791	1.2851124	0.6739204	2.4506285
0.1566524	1.37236	3.6791	1.37236	3.6791	1.2119407	0.6945859	2.1179397
0.1708155	1.37236	3.6791	1.37236	3.6791	1.1716188	0.6849565	2.005671
0.1849785	1.37236	3.6791	1.37236	3.6791	1.0763106	0.594097	1.9502732
0.1991416	1.37236	3.6791	1.37236	3.6791	1.2037499	0.7009644	2.0679357
0.2133047	1.37236	3.6791	1.37236	3.6791	1.2719692	0.8058797	2.008018
0.2274678	1.37236	3.6791	1.37236	3.6791	1.2069864	0.8095218	1.7998658
0.2416309	1.37236	3.6791	1.37236	3.6791	1.1502627	0.8310332	1.5921712
0.255794	1.37236	3.6791	1.37236	3.6791	1.2078139	0.7737516	1.8857979
0.2699571	1.37236	3.6791	1.37236	3.6791	1.3577991	0.7990768	2.3071814
0.2841202	1.37236	3.6791	1.37236	3.6791	1.4551282	0.9434203	2.244901
0.2982833	1.37236	3.6791	1.37236	3.6791	1.3575776	1.0299395	1.7922345
0.3124464	1.37236	3.6791	1.37236	3.6791	1.2174911	1.0819892	1.3701198
0.3266094	1.37236	3.6791	1.37236	3.6791	1.2412423	1.007041	1.5309273
0.3407725	1.37236	3.6791	1.37236	3.6791	1.2796156	0.9595162	1.7067022
0.3549356	1.37236	3.6791	1.37236	3.6791	1.3261421	0.9489949	1.853952
0.3690987	1.37236	3.6791	1.37236	3.6791	1.4321545	0.9302691	2.2052455
0.3832618	1.37236	3.6791	1.37236	3.6791	1.5703582	0.9459742	2.6094828
0.3974249	1.37236	3.6791	1.37236	3.6791	1.5842271	0.8419964	2.9841537
0.411588	1.37236	3.6791	1.37236	3.6791	1.4907162	0.7152389	3.1071868
0.4257511	1.37236	3.6791	1.37236	3.6791	1.3403807	0.6544445	2.7456293
0.4399142	1.37236	3.6791	1.37236	3.6791	1.1727337	0.5795863	2.3732415
0.4540773	1.37236	3.6791	1.37236	3.6791	1.0852646	0.4964971	2.3731794
0.4682403	1.37236	3.6791	1.37236	3.6791	1.2207729	0.5198895	2.8665369
0.4824034	1.37236	3.6791	1.37236	3.6791	1.6232624	0.7256673	3.6320785
0.4965665	1.37236	3.6791	1.37236	3.6791	2.1751918	1.0596922	4.4650771
0.5107296	1.37236	3.6791	1.37236	3.6791	2.405987	1.2819824	4.5159809
0.5248927	1.37236	3.6791	1.37236	3.6791	2.299238	1.3452412	3.9302634
0.5390558	1.37236	3.6791	1.37236	3.6791	2.1231785	1.2984155	3.4720521
0.5532189	1.37236	3.6791	1.37236	3.6791	1.9302301	1.1722084	3.1787534
0.567382	1.37236	3.6791	1.37236	3.6791	1.8206343	1.0056745	3.2979682
0.5815451	1.37236	3.6791	1.37236	3.6791	1.7766893	0.8923544	3.5392793
0.5957082	1.37236	3.6791	1.37236	3.6791	1.8383248	0.8409327	4.0202936
0.6098712	1.37236	3.6791	1.37236	3.6791	1.9126124	0.8686222	4.2125495
0.6240343	1.37236	3.6791	1.37236	3.6791	1.8605939	0.9372758	3.6963883
0.6381974	1.37236	3.6791	1.37236	3.6791	1.7790147	0.9451845	3.3484533
0.6523605	1.37236	3.6791	1.37236	3.6791	1.7557352	0.8969131	3.4376221
