0.1	1.06577	7.4531	1.06577	7.4531	1.41468	0.848544	2.35852
0.1141631	1.06577	7.4531	1.06577	7.4531	1.4398726	0.8514266	2.4351877
0.1283262	1.06577	7.4531	1.06577	7.4531	1.5145464	0.8537356	2.6869558
0.1424893	1.06577	7.4531	1.06577	7.4531	1.7141343	0.9153977	3.2099917
0.1566524	1.06577	7.4531	1.06577	7.4531	1.8097869	0.9627708	3.4020457
0.1708155	1.06577	7.4531	1.06577	7.4531	1.9629983	1.0123287	3.8065455
0.1849785	1.06577	7.4531	1.06577	7.4531	2.068748	1.0850595	3.9442066
0.1991416	1.06577	7.4531	1.06577	7.4531	2.1846137	1.1186456	4.26645
0.2133047	1.06577	7.4531	1.06577	7.4531	2.0800062	1.102926	3.9240318
0.2274678	1.06577	7.4531	1.06577	7.4531	1.7345306	0.9369693	3.2129026
0.2416309	1.06577	7.4531	1.06577	7.4531	1.6704318	0.8377576	3.3347677
0.255794	1.06577	7.4531	1.06577	7.4531	1.4288417	0.9383685	2.1756952
0.2699571	1.06577	7.4531	1.06577	7.4531	1.2839258	0.794504	2.0749075
0.2841202	1.06577	7.4531	1.06577	7.4531	1.2937311	0.7857379	2.130146
0.2982833	1.06577	7.4531	1.06577	7.4531	1.3646729	0.7864724	2.3683414
0.3124464	1.06577	7.4531	1.06577	7.4531	1.4057618	0.8073787	2.447822
0.3266094	1.06577	7.4531	1.06577	7.4531	1.5526676	0.8209893	2.9415821
0.3407725	1.06577	7.4531	1.06577	7.4531	1.9083769	0.7690415	4.7519871
0.3549356	1.06577	7.4531	1.06577	7.4531	1.7151298	0.8337615	3.5744997
0.3690987	1.06577	7.4531	1.06577	7.4531	1.2127766	0.8083583	1.8213309
0.3832618	1.06577	7.4531	1.06577	7.4531	0.9858251	0.5974663	1.6338638
0.3974249	1.06577	7.4531	1.06577	7.4531	1.0135609	0.4665435	2.2076446
0.411588	1.06577	7.4531	1.06577	7.4531	1.1353294	0.5192437	2.4872648
0.4257511	1.06577	7.4531	1.06577	7.4531	1.1950337	0.668481	2.1416349
0.4399142	1.06577	7.4531	1.06577	7.4531	1.128105	0.7335425	1.7351934
